artifact_id,path,stage,run_id,file_size,sha256,row_count,column_count,schema_fingerprint,config_hash,code_hash,parent_artifact_ids,creation_time,validation_status
s00_preflight_01_environment,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\runs\run_20260913T072518Z\environment.json,s00_preflight,run_20260913T072518Z,2899,8ba7db2d5ed0d01ed1acf1314798fece0507a96f25f0171356d97e8d2e42bd54,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,fd37f0b82f2b122a9e5f546a1a814b0948e6289bba81234c3051e3ea3d868b6a,,2026-09-13T07:25:19.883111+00:00,PASS
s00_preflight_02_treatment_readiness_evidence,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\runs\run_20260913T072518Z\treatment_readiness_evidence.json,s00_preflight,run_20260913T072518Z,782,fbb43a6a5248a0262a49a79ece47bb95b629ec499f2de031bebf2faa5c8207dc,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,fd37f0b82f2b122a9e5f546a1a814b0948e6289bba81234c3051e3ea3d868b6a,,2026-09-13T07:25:19.885157+00:00,PASS
s11_measurement_review_01_table_12_aggregation_agreement,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_12_aggregation_agreement.csv,s11_measurement_review,run_20260913T072518Z,5282,3890859069cf684c543119d8949f411049350540562d0e1bf2abfaa30a9bf0d3,16,19,be04913215a9a3f761e0c548e35bc3db0b6e2961a4da602dc4fef1ab34521b56,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.549485+00:00,PASS
s11_measurement_review_02_table_13_measurement_influence_audit,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_13_measurement_influence_audit.csv,s11_measurement_review,run_20260913T072518Z,201136,90f2c1d9c278dc9bb4b8630e080c13794c27d77054ee90234d73673e463072c7,1260,9,255ad84a265a634eaf18dc7b923e0dfc30fe96ae1b9067e564226d2b91b1e47c,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.554802+00:00,PASS
s11_measurement_review_03_table_14_composition_sensitivity,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\tables\table_14_composition_sensitivity.csv,s11_measurement_review,run_20260913T072518Z,4042,e9582cb7a91b04ec7886a9622138fb418a70b856f4428b27a317a2e5e5cace1b,24,6,ba21e141aa0ad3908ee0b5cee6d9e7a40d5647b0c98f1c180d3ae67beb689948,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.557013+00:00,PASS
s11_measurement_review_04_exposure_adjudication_decision,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\qc\exposure_adjudication_decision.json,s11_measurement_review,run_20260913T072518Z,3116,15558332a7a49728b8877af40bb34e5bb55fa025d63b64a0e004bff7d482cf4a,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.558095+00:00,PASS
s11_measurement_review_05_measurement_review_claim_audit,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\qc\measurement_review_claim_audit.csv,s11_measurement_review,run_20260913T072518Z,878,406ccff34de44afccf051bed9f096c253870a30eaacd903dd4897a552501d8b3,3,7,101d67f85e16984edf16712ab17e855b6244e594359dcaf330daf9af177a12b5,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.560168+00:00,PASS
s11_measurement_review_06_human_measurement_review_report,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\reports\human_measurement_review_report.md,s11_measurement_review,run_20260913T072518Z,1400,a2e4615aa294bafafcc395ee542444c642eed22258a86a418d413134bfd7472c,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.562360+00:00,PASS
s11_measurement_review_07_exposure_adjudication_next_action,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\reports\exposure_adjudication_next_action.md,s11_measurement_review,run_20260913T072518Z,311,f85f1f4f9c0e429eaa6ea48d224d4389f79124e6f5a4295e74c503e02812ff92,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.564030+00:00,PASS
s11_measurement_review_08_measurement_review_lineage,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\artifacts\lineage\measurement_review_lineage.csv,s11_measurement_review,run_20260913T072518Z,2515,c44c86332a4d6bb0fe51d01074174abd5c2c0dfcdd3506f9893442d985ec3abf,10,5,31f0d0b12be3ca19b67044685f577fa99a6231cee8165a0875cf385980a82edf,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.575981+00:00,PASS
s11_measurement_review_09_human_measurement_review_ledger_20260913,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\protocol\human_measurement_review_ledger_20260913.md,s11_measurement_review,run_20260913T072518Z,1590,d07417d2041c65bec19a607140613e3e2f0a870432fd176ab3878877c28c706e,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.577135+00:00,PASS
s11_measurement_review_10_human_measurement_review_ledger_lock,D:\Q1_RESEARCH\CONNECTIVITY_ENTERPRISE_STUDY\protocol\human_measurement_review_ledger_lock.json,s11_measurement_review,run_20260913T072518Z,397,c68378daddcafde2c47972d1887da21f7ab2e7fd02f7df78b9bd08a03ac19948,,,,6cc730af06266e33340e256fa61d481c00336300af59ad5c944ff5737e40c4ce,3c2c8b2ea2b9929033fd1c367fd6bbae62a21dfd3e8000dcde5c02871da7ee10,s00_preflight_01_environment | s00_preflight_02_treatment_readiness_evidence,2026-09-13T07:25:20.578233+00:00,PASS
